gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	DEG
Poln	1.31166700734832	0.453947126174951	6.26823390961023	4.37888252778213e-08	1.67859011662613e-07	7.97912906131449	Yes
Clcn2	-0.432306503214484	1.77248695024373	-6.26805894708123	4.38185250836082e-08	1.6793033739637e-07	7.9784606938043	No
Ick	-0.278694495559606	4.04007356486632	-6.26785380287112	4.38533736992347e-08	1.6802135435561e-07	7.97767703523571	No
Lamc3	-1.85905025428698	-0.150741665645818	-6.26731486705286	4.39450559554709e-08	1.68330024558178e-07	7.97561830491239	Yes
Ola1	0.242216449091639	4.98311751763614	6.26682023447412	4.40293690068576e-08	1.68610318245841e-07	7.97372884408739	No
Taf1a	0.267521364374243	3.67586733734147	6.26608632999676	4.41547635098157e-08	1.69047751646836e-07	7.97092543741504	No
Rbms1	-0.231893552982994	5.41093807481867	-6.26574028881087	4.4214010900313e-08	1.69231781797456e-07	7.96960363425515	No
Atp5d	0.479638615845301	8.31875392479934	6.2647546848995	4.43831940109765e-08	1.69836398113792e-07	7.96583891954914	No
Lrrc52	1.96867610049253	0.543652423177796	6.26228265294339	4.48103629309332e-08	1.71402104084415e-07	7.95639701842793	Yes
Sema3c	-0.742371967122038	3.89399232160924	-6.26225592472905	4.48150038291791e-08	1.71402104084415e-07	7.95629493441272	No
Bend7	0.391273876554887	2.18472640547367	6.26094606901081	4.50430238258684e-08	1.72230688223288e-07	7.95129226447637	No
Acad12	0.472989226740544	6.48883179282199	6.2605487720639	4.51124128590384e-08	1.72452450974779e-07	7.9497749290635	No
Trim2	-0.485578917285045	3.27087981215707	-6.25612125758794	4.58929117667464e-08	1.75391794578391e-07	7.93286692626745	No
Zfp775	0.431169398499906	3.35069741407233	6.25313208505289	4.64274233134e-08	1.77389786501325e-07	7.92145311086945	No
Strn4	0.190306994923673	5.63854111646407	6.25186707341904	4.66554851919443e-08	1.78189425778124e-07	7.91662314335857	No
Zbtb33	-0.332489948402617	3.5067658519571	-6.25184070251844	4.66602512739123e-08	1.78189425778124e-07	7.91652245819478	No
Lama4	-0.42753944886896	5.96507846249872	-6.25094602673481	4.68222351727376e-08	1.78762924601488e-07	7.91310660138866	No
Csnk1g2	0.22709532167283	5.9458824022777	6.25041825695839	4.69180513361039e-08	1.7908357567472e-07	7.91109163234781	No
Ucp1	-4.95432618821512	-2.30358378729597	-6.25032838318206	4.69343872379992e-08	1.79100769853499e-07	7.91074850727099	Yes
Atpaf2	0.324918461421834	4.37933083128681	6.25020996516606	4.69559201070821e-08	1.79137781900456e-07	7.91029640595885	No
Tenm3	-0.648668589241849	1.78389304692836	-6.25000997323596	4.69923084746395e-08	1.79231435043863e-07	7.9095328722888	No
Arglu1	0.199807745235007	5.90678501166365	6.24983052222439	4.70249832766731e-08	1.79310880816695e-07	7.90884776445714	No
RP23-101J23.4	1.91100583627219	-1.24501362953689	6.24939426068588	4.71045127916152e-08	1.79568903208127e-07	7.90718222254704	Yes
Eng	-0.536213121499231	7.48297769746056	-6.24881963555141	4.72094695610818e-08	1.79923703478262e-07	7.90498847797537	No
Yif1a	0.326716402289682	5.03516063142569	6.24828696532481	4.73069705796198e-08	1.80249917098989e-07	7.90295494145951	No
Hspa2	-0.65251283871786	2.32216131405282	-6.2476361341941	4.74263714864538e-08	1.80659388918454e-07	7.90047035888427	No
Eif3b	0.254370554019316	6.55679295581231	6.24752852475932	4.74461422316264e-08	1.80689232981726e-07	7.90005955923957	No
Pcdhgb5	-0.862150371881104	0.726366006154471	-6.24699338424192	4.75445835561202e-08	1.81018587996113e-07	7.89801667876104	No
Prkcd	-0.516095028400127	3.66430603524107	-6.24682179074157	4.75761918218692e-08	1.81093384913114e-07	7.89736163409414	No
Fam212a	0.565335197463249	1.26613370774199	6.24639482832457	4.76549307416462e-08	1.81347496623188e-07	7.89573175474291	No
RP23-435G20.3	-1.17855105867532	-1.6983869792797	-6.24535753451892	4.78467643907014e-08	1.82031746505765e-07	7.89177210166124	Yes
Actl6a	0.228128177531551	3.7547913798781	6.2441254634248	4.80756161351447e-08	1.82856451521061e-07	7.88706910248301	No
Otulin	0.449094565000807	4.00593953555364	6.2438564437902	4.81257297465249e-08	1.83001079352649e-07	7.8860422397889	No
Ankrd63	-1.81508080272483	1.14744533338369	-6.24359751143248	4.81740132707993e-08	1.8313867727106e-07	7.88505388938189	Yes
Atad1	0.262676876706387	6.41680767168378	6.2430264170385	4.82806762685824e-08	1.83498086204821e-07	7.8828740395583	No
Cabp1	0.883006042000114	1.99814178393755	6.24208702598978	4.84566362411621e-08	1.84120622344054e-07	7.87928850199686	No
Cecr2	0.853032903267068	2.92393731694957	6.24006735636137	4.88371056282291e-08	1.85519725219607e-07	7.87158005347333	No
Nsun2	0.276254372859449	5.51253325268862	6.23779302135295	4.92691016521821e-08	1.87113813550108e-07	7.86290024303592	No
RP23-444I6.3	1.34302334626027	1.60971107989166	6.23736706408594	4.9350430519282e-08	1.87375675244768e-07	7.86127468523848	Yes
RP23-137A24.3	-0.617637556375802	1.49043252910885	-6.23673105167426	4.94721138364258e-08	1.87790586573674e-07	7.85884754802309	No
Dus1l	0.247613007481332	3.97775025604608	6.23605709333327	4.96013822034722e-08	1.8823407465434e-07	7.85627565822747	No
Twsg1	-0.325833008919822	6.52056513893442	-6.23407140776102	4.99841991761677e-08	1.89639300032287e-07	7.84869842584484	No
Ndufb11	0.41037625634962	7.83232690727729	6.2332882699352	5.01359844504579e-08	1.90167510050371e-07	7.84571016611124	No
Fam101b	0.49636934797999	4.80012913678914	6.23258378107138	5.02729172461382e-08	1.9063913358518e-07	7.84302207784198	No
Timm13	0.418988165437225	4.33349757773774	6.23197749632074	5.03910592186233e-08	1.91039282357005e-07	7.84070875332045	No
RP23-292J1.3	1.63735566758853	1.7676289540325	6.23085103975973	5.06112954440304e-08	1.91826186888265e-07	7.8364107986706	Yes
Mrps28	0.345408128781806	4.56847419533668	6.23019430972164	5.07401350912088e-08	1.92266374220455e-07	7.83390514323074	No
Dis3l	0.26235690264744	4.91969342084403	6.22949183817983	5.08783089848885e-08	1.92741702055366e-07	7.83122502868886	No
Rpl21	-0.230777495179375	7.67514774277735	-6.22882017587857	5.10107721900476e-08	1.9319516372603e-07	7.82866251832595	No
Mfsd14b	-0.267099286913215	4.17266173464666	-6.22799553031305	5.11738747070734e-08	1.93764411034436e-07	7.82551642842022	No
Pfkfb2	0.844243138005778	6.29510138165963	6.22753250916348	5.12656802382874e-08	1.94027238055896e-07	7.8237500030952	No
Mbd4	-0.527701124737028	0.770051381581296	-6.22749398579055	5.12733258263888e-08	1.94027238055896e-07	7.82360303769005	No
Nsfl1c	0.214097101898731	5.39270987070961	6.2274515966027	5.12817399565093e-08	1.94027238055896e-07	7.82344132454654	No
Lyve1	-1.12102166576526	5.12547773660987	-6.22715979124459	5.13396996867683e-08	1.94197994467341e-07	7.82232810439854	Yes
Akr1c13	-0.964739742479054	-0.481905286089251	-6.22421343691166	5.19285746208817e-08	1.96376408346467e-07	7.81108854662032	No
Aff2	-1.44619898007327	-0.267528072074802	-6.2230750677548	5.21578874481143e-08	1.97194330716672e-07	7.80674626857791	Yes
Rhd	0.707237876714359	2.28791393173471	6.22298570809698	5.21759305413832e-08	1.97213292518217e-07	7.80640541562978	No
Rab35	0.18985119765667	4.79911141039261	6.22217967146787	5.23389621038157e-08	1.97780131884064e-07	7.80333092053819	No
Nol4l	-0.484059113390053	1.92516036954022	-6.22181566665875	5.24127525825663e-08	1.98009545444195e-07	7.80194251093471	No
Hdgf	0.160917428703501	6.57524838797578	6.2212459349505	5.25284551143359e-08	1.9839714409202e-07	7.79976943921141	No
Zfp950	-0.424993673524278	4.14204014919803	-6.22007622039949	5.27667990986667e-08	1.99244758517426e-07	7.79530804238327	No
Fam122b	-0.92223382569334	2.50995942859661	-6.22001551998846	5.27791968327969e-08	1.99244758517426e-07	7.79507653033393	No
Rab2a	-0.24498844610178	7.25323051677246	-6.21865916309283	5.30569810831252e-08	2.0024347535187e-07	7.78990349338368	No
RP24-106M14.2	-0.512192466946249	1.32036016305046	-6.21798185819835	5.31962372476654e-08	2.00719002855224e-07	7.7873203951168	No
Mpi	0.509430290837146	6.02284850520539	6.21666659539828	5.34676971466144e-08	2.01692997609133e-07	7.78230442835032	No
Lsm10	0.491048673756421	2.29308371582753	6.21643841436327	5.35149317261912e-08	2.01820886016712e-07	7.78143424585681	No
Ttl	0.207988702900976	4.58146586881644	6.21528703505013	5.37539055349441e-08	2.02671636858776e-07	7.7770434919685	No
Itga2	-1.3706972550379	-0.622647880118347	-6.21316001374964	5.4198168176945e-08	2.04295784328335e-07	7.76893260352815	Yes
Ddx20	0.30391160299941	3.63178841598069	6.21175058868899	5.44945554948524e-08	2.05361857376419e-07	7.76355841914477	No
Aig1	0.341685179598346	4.75185510087196	6.21167670148689	5.45101375145846e-08	2.05369452885959e-07	7.76327669188514	No
Ptbp1	-0.337086309603403	5.25465387429499	-6.21126089878405	5.45979083816368e-08	2.05648951749494e-07	7.76169127547444	No
Ubr4	0.300694987859527	7.17351977107974	6.21015407648755	5.48322295021875e-08	2.06480171692566e-07	7.75747117573309	No
Sypl	0.20067416467391	6.40653471978356	6.20922658776067	5.50293532981715e-08	2.07170940121293e-07	7.75393496247681	No
Ankrd52	0.416892740561615	5.61566979083998	6.20899305325518	5.50790983319451e-08	2.07306661001737e-07	7.75304458883485	No
Vegfb	0.522980194480716	7.09804709259126	6.20771319070842	5.5352514880444e-08	2.08283959796212e-07	7.74816511058632	No
AC109227.1	-0.444472012148618	1.85244597490477	-6.20572245701474	5.57804749492219e-08	2.09842154518221e-07	7.74057585751522	No
Dnm1l	0.239208791098685	6.8516842541308	6.20542302472623	5.58451293093688e-08	2.10033184468379e-07	7.73943437952434	No
RP23-358K1.3	-0.613918035616308	0.639675915275365	-6.20533164092327	5.58648760012658e-08	2.10055264010721e-07	7.73908601393939	No
Drg1	0.196704292349545	4.88961075655602	6.20439589519975	5.60674761958084e-08	2.10764701925043e-07	7.73551890596529	No
Lpgat1	0.381939835322511	6.66996023186562	6.20383637561645	5.61889672262416e-08	2.1116896372166e-07	7.73338604469508	No
Rdh11	-0.476370495926381	2.0560250532226	-6.20341968088059	5.62796158167717e-08	2.11457141780663e-07	7.73179765124464	No
Ankrd11	0.211221458123366	6.86495731920035	6.20322077871076	5.6322936562365e-08	2.11567397935752e-07	7.73103946652844	No
Actc1	0.733090769043216	12.2953401778465	6.20295376984256	5.63811429507516e-08	2.11733500865413e-07	7.73002167757825	No
Cers2	-0.296258483162555	5.11669819216715	-6.20173698501961	5.66471520821139e-08	2.12679709379722e-07	7.72538363417405	No
Nsun4	0.450561149550981	4.994422352725	6.19975158545087	5.70838707046194e-08	2.14266212429092e-07	7.71781626122511	No
Map1lc3b	0.245927295276547	7.51131334564046	6.1988040310089	5.72934763049671e-08	2.1499966393272e-07	7.71420482830894	No
Zfp111	-0.606732098019052	1.37234476694658	-6.19828832983039	5.74078738743618e-08	2.15375562505598e-07	7.71223937559593	No
Myl6	-0.833034232517837	6.90165020543886	-6.19800194822897	5.74714995691897e-08	2.15560842536767e-07	7.71114792619075	No
Pdk1	0.517790783783699	7.27925696080008	6.19654238144877	5.77968622419057e-08	2.16727495818174e-07	7.70558543368641	No
Adm	-1.19651994579192	3.07389031727744	-6.19581942753226	5.79586977041013e-08	2.17280526459803e-07	7.70283031833128	Yes
Ryk	-0.199482473664937	5.30883661296082	-6.19553465928778	5.8022567380475e-08	2.17466111662696e-07	7.70174510979672	No
Adgrl4	0.571709680503025	5.96851580530581	6.19518874539549	5.8100245195475e-08	2.17703344497302e-07	7.70042689879367	No
Kpnb1	0.135215486931923	6.88712216857472	6.19375827355695	5.84225671155649e-08	2.18856921800401e-07	7.69497581379731	No
Armc8	0.179955573211521	4.56989871250115	6.1931250044615	5.85658251307084e-08	2.19339302530595e-07	7.69256270730218	No
Kank3	0.423540939689506	5.45875898293794	6.19285113523601	5.86278877419482e-08	2.19517428799805e-07	7.69151912997921	No
Itga2b	-2.1038837735435	1.72699986895072	-6.19206463391984	5.88064831960726e-08	2.20131687097464e-07	7.68852222545732	Yes
RP23-324H16.2	-1.2271972920975	-0.217817949159816	-6.19196184368135	5.88298642464089e-08	2.20164767604979e-07	7.68813055694328	Yes
Nr2f6	0.290998232793989	4.72678158176292	6.19164313921189	5.89024166318144e-08	2.20381804985765e-07	7.68691618484626	No
Ndufaf5	0.349272568430028	3.64624135689455	6.19041752662984	5.91822532244126e-08	2.2131207412073e-07	7.68224630991232	No
Plagl2	-0.309322111404531	2.66889360866864	-6.19039720925756	5.91869032682536e-08	2.2131207412073e-07	7.68216889756708	No
Mdn1	0.507170769968869	3.66926510645498	6.19036221757061	5.91949126776875e-08	2.2131207412073e-07	7.6820355739304	No
RP23-300H23.1	1.88805003751029	0.472987656942821	6.18999801703227	5.92783401328087e-08	2.21569262451965e-07	7.68064792419701	Yes
Plxnb3	-0.791204836667394	1.90146829680078	-6.18823997567578	5.96826993286895e-08	2.23025599219378e-07	7.67394981209252	No
Gdf10	-1.36216069336121	1.53853217687811	-6.18391733672528	6.06886105134729e-08	2.26728575013068e-07	7.65748235637765	Yes
Lsm4	0.348252800455201	4.40253674591182	6.18255538988815	6.10090190348382e-08	2.2786936347135e-07	7.65229441808765	No
Cdc37	0.222524942455949	6.6441825373385	6.18232294921935	6.10638699980392e-08	2.28017973367123e-07	7.65140902788829	No
Golga7b	-1.51883413866321	-1.34904425094383	-6.18170093582731	6.1210892573465e-08	2.28510602164516e-07	7.64903975073775	Yes
Cflar	-0.327096831225998	5.29301601221951	-6.18120200378216	6.13290768711155e-08	2.28895356428734e-07	7.64713933312337	No
Eef1a2	0.835436341203534	9.47302574816451	6.18027812986458	6.15485174278925e-08	2.29657741391037e-07	7.64362041159524	No
Cbx3	-0.241485748241372	5.66652668208868	-6.17973636505908	6.1677560930619e-08	2.30082532618953e-07	7.64155694919014	No
Rnf214	0.287708115562761	4.24113732633043	6.1794654850786	6.17421827775248e-08	2.30266854615957e-07	7.64052524184663	No
Nbeal1	0.25366885385561	5.67365368718925	6.17732077441357	6.22562088730584e-08	2.32126721655261e-07	7.63235697347898	No
Cystm1	0.418788455975079	4.66515344474542	6.17688050053439	6.23622543304248e-08	2.32464862362465e-07	7.63068023790216	No
Ift74	-0.434007046177569	2.05144736671635	-6.17572089984282	6.26424174169946e-08	2.33451726946938e-07	7.62626414741327	No
Sbf2	0.385519774798234	5.66162689658224	6.17556151690014	6.26810223560874e-08	2.335381039691e-07	7.62565718568464	No
Ddx11	-0.500663507280562	0.635510106856209	-6.17546288690426	6.27049238477659e-08	2.33569669588455e-07	7.62528158487568	No
Hyal1	-0.868012104080409	2.89342981140892	-6.17539893696297	6.27204259855649e-08	2.33569940607499e-07	7.62503805266168	No
Agap3	0.180721328847245	5.16362619307321	6.17175854269109	6.36091962750948e-08	2.36821449388191e-07	7.61117571505731	No
Itga7	0.402622146743383	6.70531635806931	6.17091761190865	6.38162729855558e-08	2.37533990768464e-07	7.60797376822169	No
Cep164	-0.426948813534444	3.11390997032606	-6.17054212697575	6.39089509885903e-08	2.37808610539797e-07	7.60654409399015	No
Prkce	0.38888186048164	5.13650126168038	6.17049144137495	6.3921471547525e-08	2.37808610539797e-07	7.60635110794025	No
Medag	-0.598140291050153	4.31201551409071	-6.17017314910308	6.40001530412542e-08	2.3804282966548e-07	7.60513921406071	No
Atp6v1d	0.330849304152912	6.0250906568926	6.16964741007666	6.41303257175917e-08	2.3846840351582e-07	7.6031374989763	No
Mcc	0.644804283515653	3.27872302247467	6.16812617562095	6.45084646302669e-08	2.3981560352971e-07	7.59734571255049	No
Ociad1	0.212982352852513	6.92859083374527	6.16615921834489	6.50006808940313e-08	2.41586129971482e-07	7.58985738911066	No
Ube2j2	0.257761049312945	4.59129055196342	6.16438760714346	6.54472030410275e-08	2.4318599892859e-07	7.58311320518527	No
mt-Co2	0.788860641453981	13.881537651059	6.16410373056005	6.55190345875871e-08	2.43393164561201e-07	7.58203258078132	No
Tpcn2	-0.611089398660142	1.4232679032403	-6.16399789265661	6.5545835613283e-08	2.43432988104484e-07	7.5816296936139	No
Zfp787	0.347477699276489	3.81329217501066	6.16362149715396	6.56412373437007e-08	2.43727508194491e-07	7.58019690234889	No
Cct7	0.157550392068893	6.79842999048477	6.16255359721296	6.59126595923156e-08	2.44675292032485e-07	7.57613192663757	No
Col13a1	-1.09563156526124	-0.245771636159711	-6.16202964480178	6.60462367307337e-08	2.45111039870029e-07	7.57413755087858	Yes
Cd300ld	-0.543715754983734	1.93806516542082	-6.16183040780693	6.60971009575178e-08	2.45239684876202e-07	7.5733791836485	No
Cct2	0.163433902278608	6.68134334901065	6.16116676497583	6.62668063052497e-08	2.4580909430259e-07	7.5708531604344	No
Tox3	-1.41095875017802	0.985447927153837	-6.16106001494829	6.62941445436943e-08	2.45850259701726e-07	7.57044684343691	Yes
Fmnl3	0.317264560282121	4.48002195220953	6.1609513462995	6.63219856302816e-08	2.45893269280236e-07	7.57003322527353	No
Prkar1a	0.302799225206734	8.61159993337032	6.15866790587948	6.69096980501524e-08	2.48011510549267e-07	7.561342288866	No
RP24-171J16.5	1.08845870239608	4.91374328993327	6.15779386754547	6.71360235968196e-08	2.48789504335044e-07	7.55801582358081	Yes
Zfp53	-0.5573691935059	0.792823433159286	-6.15393541081348	6.81442561104453e-08	2.52463962065571e-07	7.54333232502907	No
Bivm	-0.381334137703337	2.83573486310291	-6.15383282389506	6.81712666218094e-08	2.52502234920712e-07	7.54294195432944	No
Trim37	-0.397151748792194	3.52885335951233	-6.15356164491066	6.82427175749464e-08	2.52705053485699e-07	7.54191005255341	No
mt-Cytb	0.671797142328419	14.8822021205434	6.15321913581666	6.83330689990881e-08	2.52977744805134e-07	7.54060673670401	No
Fuz	-0.290105864299818	3.43074882127385	-6.14951224148566	6.93185485588201e-08	2.5656337116954e-07	7.52650228117416	No
Papss1	-0.391512579007934	3.12252552693704	-6.14844999216158	6.96035390136902e-08	2.57555212317097e-07	7.52246084720505	No
RP23-345H24.2	0.7538978902909	1.99092687056078	6.14837365438786	6.96240643714591e-08	2.57568202946028e-07	7.52217041842827	No
Hras	0.311262904153152	4.65112652364639	6.14822015684574	6.96653542850849e-08	2.57657985137458e-07	7.5215864359857	No
Fcrls	-0.660895584736219	2.1319540118544	-6.14646149921584	7.0140160250325e-08	2.59350695131759e-07	7.51489584075035	No
Olfr1393	1.08786645281849	-0.514211306811472	6.14088336546715	7.16675052305567e-08	2.649335028523e-07	7.49367732242425	Yes
Gorab	-0.56347998268952	1.51015176161296	-6.14004655273234	7.18994617565937e-08	2.65726086931474e-07	7.49049456039024	No
Myct1	0.491283205145175	3.87348754310548	6.13977224136719	7.19756602690119e-08	2.65942774018136e-07	7.48945125615502	No
Mtif3	0.352702216604823	3.67093664303081	6.13879743477344	7.22470920645015e-08	2.66880546528166e-07	7.48574380174658	No
Ppt2	0.225171829103775	4.53718960598921	6.13700860125001	7.27478319710562e-08	2.68664718316138e-07	7.47894072191669	No
Tsg101	0.189452172362363	5.30944783644423	6.13687970721592	7.27840454118674e-08	2.68696133988605e-07	7.47845054441428	No
Spg11	0.2946147813962	4.159420095133	6.13685197904437	7.27918381217644e-08	2.68696133988605e-07	7.47834509587744	No
